CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Credit_Card_Status,IsActiveMember,Activity_Status,EstimatedSalary,Exited,Churn_Status
715,France,Female,38,5,118590.41,1,1,Has Credit Card,1,Active,5684.17,1,Churned
659,France,Male,67,4,145981.87,1,1,Has Credit Card,1,Active,131043.2,0,Retained
684,France,Female,48,3,73309.38,1,0,No Credit Card,0,Inactive,21228.34,1,Churned
635,France,Female,48,8,130796.33,2,1,Has Credit Card,1,Active,43250.3,0,Retained
789,Germany,Male,33,8,151607.56,1,1,Has Credit Card,0,Inactive,4389.4,0,Retained
571,Germany,Female,66,9,111577.01,1,0,No Credit Card,1,Active,189271.9,0,Retained
694,Spain,Male,39,0,107042.74,1,1,Has Credit Card,1,Active,102284.2,0,Retained
665,Spain,Female,42,2,156371.61,2,0,No Credit Card,1,Active,156774.94,1,Churned
706,France,Female,44,4,129605.99,1,0,No Credit Card,0,Inactive,69865.49,0,Retained
807,Spain,Female,43,0,0.0,2,0,No Credit Card,1,Active,85523.24,0,Retained
771,Spain,Female,67,8,0.0,2,1,Has Credit Card,1,Active,51219.8,0,Retained
531,Spain,Male,27,8,132576.25,1,0,No Credit Card,0,Inactive,7222.92,0,Retained
629,France,Female,37,6,129101.3,1,1,Has Credit Card,1,Active,23971.33,0,Retained
850,Germany,Female,31,1,108822.4,1,1,Has Credit Card,1,Active,132173.31,0,Retained
685,Spain,Male,35,4,137948.51,1,1,Has Credit Card,0,Inactive,113639.64,0,Retained
642,Spain,Male,32,7,100433.8,1,1,Has Credit Card,1,Active,39768.59,0,Retained
529,Spain,Male,63,4,96134.11,3,1,Has Credit Card,0,Inactive,108732.96,1,Churned
683,Germany,Female,43,4,115888.04,1,1,Has Credit Card,1,Active,117349.19,1,Churned
663,France,Female,42,5,124626.07,1,1,Has Credit Card,1,Active,78004.5,0,Retained
563,France,Female,34,6,139810.34,1,1,Has Credit Card,1,Active,152417.79,0,Retained
637,Spain,Female,34,9,0.0,2,0,No Credit Card,0,Inactive,26057.08,0,Retained
544,France,Male,37,3,84496.71,1,0,No Credit Card,0,Inactive,79972.09,0,Retained
649,Germany,Male,70,9,116854.71,2,0,No Credit Card,1,Active,107125.79,0,Retained
638,France,Female,48,10,138333.03,1,1,Has Credit Card,1,Active,47679.14,0,Retained
723,France,Male,25,3,0.0,2,1,Has Credit Card,1,Active,134509.47,0,Retained
635,Germany,Male,43,5,78992.75,2,0,No Credit Card,0,Inactive,153265.31,0,Retained
750,Spain,Female,38,7,97257.41,2,0,No Credit Card,1,Active,179883.04,0,Retained
730,France,Male,34,5,122453.37,2,1,Has Credit Card,0,Inactive,138882.98,0,Retained
750,Spain,Female,36,8,112940.07,1,0,No Credit Card,1,Active,9855.81,0,Retained
586,France,Female,43,8,132558.26,1,1,Has Credit Card,0,Inactive,67046.83,1,Churned
520,France,Female,38,4,0.0,2,1,Has Credit Card,0,Inactive,56388.63,0,Retained
652,France,Female,48,8,133297.24,1,1,Has Credit Card,0,Inactive,77764.37,0,Retained
550,France,Female,46,7,0.0,2,1,Has Credit Card,0,Inactive,130590.35,0,Retained
594,France,Male,27,0,197041.8,1,0,No Credit Card,0,Inactive,151912.49,0,Retained
749,Germany,Female,44,0,71497.79,2,0,No Credit Card,0,Inactive,151083.8,0,Retained
668,France,Male,32,7,0.0,2,1,Has Credit Card,1,Active,777.37,0,Retained
614,Germany,Female,35,6,128100.28,1,0,No Credit Card,0,Inactive,69454.24,1,Churned
773,France,Male,25,1,124532.78,2,0,No Credit Card,1,Active,11723.57,0,Retained
551,Germany,Male,31,9,82293.82,2,1,Has Credit Card,1,Active,91565.25,0,Retained
566,France,Male,36,1,142120.91,1,1,Has Credit Card,0,Inactive,79616.37,0,Retained
569,Spain,Male,34,0,151839.26,1,1,Has Credit Card,0,Inactive,102299.81,1,Churned
659,Spain,Male,31,7,149620.88,2,1,Has Credit Card,1,Active,104533.51,0,Retained
722,France,Female,49,3,168197.66,1,1,Has Credit Card,0,Inactive,140765.57,1,Churned
655,France,Male,37,5,93147.0,2,1,Has Credit Card,0,Inactive,66214.13,0,Retained
615,France,Female,35,2,97440.02,2,1,Has Credit Card,1,Active,139816.1,0,Retained
752,Germany,Female,42,3,65046.08,2,0,No Credit Card,1,Active,140139.28,0,Retained
661,Spain,Female,28,7,95357.49,1,0,No Credit Card,0,Inactive,102297.15,0,Retained
838,Spain,Male,43,9,123105.88,2,1,Has Credit Card,0,Inactive,145765.83,0,Retained
610,Spain,Male,29,9,0.0,3,0,No Credit Card,1,Active,83912.24,0,Retained
811,Spain,Male,44,3,0.0,2,0,No Credit Card,1,Active,78439.73,0,Retained
587,Spain,Male,62,7,121286.27,1,0,No Credit Card,1,Active,6776.92,0,Retained
811,Germany,Female,28,4,167738.82,2,1,Has Credit Card,1,Active,9903.42,0,Retained
759,France,Female,38,1,104091.29,1,0,No Credit Card,0,Inactive,91561.91,0,Retained
648,Germany,Female,42,8,121980.56,2,1,Has Credit Card,0,Inactive,4027.02,0,Retained
788,France,Female,43,10,0.0,2,1,Has Credit Card,1,Active,116111.51,0,Retained
725,Germany,Male,39,1,50880.98,2,1,Has Credit Card,1,Active,184023.54,0,Retained
646,France,Female,42,3,175159.9,2,0,No Credit Card,0,Inactive,67124.48,1,Churned
601,Germany,Female,26,7,105514.69,2,1,Has Credit Card,0,Inactive,50070.59,0,Retained
521,Germany,Male,52,5,116497.31,3,0,No Credit Card,0,Inactive,53793.1,1,Churned
561,Spain,Female,33,6,0.0,2,1,Has Credit Card,0,Inactive,45261.47,0,Retained
564,France,Male,42,7,99824.45,1,1,Has Credit Card,1,Active,36721.4,0,Retained
444,France,Male,45,6,0.0,1,1,Has Credit Card,0,Inactive,130009.85,1,Churned
650,Spain,Male,71,0,0.0,1,1,Has Credit Card,1,Active,175380.77,0,Retained
724,France,Male,40,10,0.0,1,1,Has Credit Card,0,Inactive,127847.25,1,Churned
719,Spain,Male,35,3,122964.88,1,1,Has Credit Card,1,Active,138231.7,0,Retained
548,France,Female,29,4,0.0,2,0,No Credit Card,1,Active,48673.18,0,Retained
635,Spain,Male,24,4,0.0,2,1,Has Credit Card,1,Active,70668.77,0,Retained
496,Spain,Female,43,3,0.0,2,0,No Credit Card,1,Active,199505.53,0,Retained
676,France,Female,37,5,89634.69,1,1,Has Credit Card,1,Active,169583.18,1,Churned
541,Germany,Male,40,7,95710.11,2,1,Has Credit Card,0,Inactive,49063.42,0,Retained
778,Germany,Male,41,7,139706.31,1,1,Has Credit Card,0,Inactive,63337.19,0,Retained
850,Germany,Female,45,5,103909.86,1,1,Has Credit Card,0,Inactive,60083.11,1,Churned
633,France,Male,31,1,0.0,1,1,Has Credit Card,0,Inactive,48606.71,0,Retained
625,France,Male,49,6,173434.9,1,1,Has Credit Card,0,Inactive,165580.93,1,Churned
485,Spain,Male,32,6,102238.01,2,1,Has Credit Card,1,Active,194010.12,0,Retained
547,France,Female,48,1,179380.74,2,0,No Credit Card,1,Active,69263.1,0,Retained
642,France,Male,32,3,0.0,2,1,Has Credit Card,1,Active,88698.83,0,Retained
718,France,Female,25,4,108691.95,1,1,Has Credit Card,0,Inactive,63030.97,0,Retained
582,France,Female,32,4,0.0,2,1,Has Credit Card,0,Inactive,59668.81,0,Retained
628,France,Male,33,6,0.0,2,0,No Credit Card,0,Inactive,184230.23,0,Retained
737,Germany,Male,35,0,133377.8,1,0,No Credit Card,1,Active,64050.19,0,Retained
828,Spain,Male,34,9,0.0,2,1,Has Credit Card,1,Active,81853.98,0,Retained
609,Spain,Male,53,10,0.0,1,1,Has Credit Card,1,Active,154642.91,0,Retained
730,France,Male,39,1,116537.6,1,0,No Credit Card,0,Inactive,145679.6,0,Retained
631,France,Female,22,3,0.0,2,0,No Credit Card,0,Inactive,30781.77,0,Retained
830,Spain,Male,40,4,0.0,2,0,No Credit Card,1,Active,81622.52,0,Retained
645,France,Male,29,1,130131.08,2,0,No Credit Card,1,Active,196474.35,0,Retained
663,France,Male,46,3,0.0,2,0,No Credit Card,1,Active,176276.1,0,Retained
678,Spain,Male,30,0,0.0,1,1,Has Credit Card,0,Inactive,35113.08,0,Retained
521,France,Male,30,2,107316.09,1,1,Has Credit Card,0,Inactive,64299.82,0,Retained
625,France,Female,24,1,0.0,2,1,Has Credit Card,1,Active,180969.55,0,Retained
523,France,Male,30,1,83181.29,1,1,Has Credit Card,1,Active,138176.78,0,Retained
714,France,Female,72,3,0.0,1,1,Has Credit Card,1,Active,86733.61,0,Retained
580,Spain,Male,67,3,153946.14,1,1,Has Credit Card,1,Active,7418.92,0,Retained
722,France,Male,30,5,0.0,2,1,Has Credit Card,0,Inactive,166376.54,0,Retained
630,Spain,Female,39,7,135483.17,1,1,Has Credit Card,0,Inactive,140881.2,1,Churned
579,France,Male,35,1,0.0,2,1,Has Credit Card,0,Inactive,4460.2,0,Retained
670,France,Female,38,4,119624.54,2,1,Has Credit Card,1,Active,110472.12,0,Retained
588,Spain,Male,34,6,121132.26,2,1,Has Credit Card,0,Inactive,86460.28,0,Retained
807,Spain,Female,42,1,0.0,1,1,Has Credit Card,0,Inactive,16500.66,1,Churned
726,France,Female,48,4,0.0,1,1,Has Credit Card,0,Inactive,114020.06,1,Churned
812,Germany,Male,25,5,54817.55,1,1,Has Credit Card,0,Inactive,131660.31,0,Retained
631,Germany,Male,40,3,107949.45,1,1,Has Credit Card,0,Inactive,52449.62,1,Churned
682,France,Male,30,4,0.0,1,0,No Credit Card,1,Active,161465.31,0,Retained
625,Spain,Female,49,2,80816.45,1,1,Has Credit Card,1,Active,20018.79,0,Retained
607,Germany,Male,38,3,98205.77,1,1,Has Credit Card,0,Inactive,176318.27,0,Retained
600,Spain,Female,50,6,94684.27,1,1,Has Credit Card,1,Active,50488.91,0,Retained
602,Spain,Female,22,7,141604.76,1,1,Has Credit Card,0,Inactive,30379.6,0,Retained
545,Spain,Female,74,3,0.0,2,1,Has Credit Card,1,Active,161326.73,0,Retained
675,Spain,Male,33,3,0.0,2,1,Has Credit Card,0,Inactive,45348.08,0,Retained
581,France,Female,47,1,122949.14,1,0,No Credit Card,0,Inactive,180251.68,1,Churned
640,Germany,Male,33,8,81677.22,2,0,No Credit Card,0,Inactive,34925.56,0,Retained
850,France,Male,38,7,80293.98,1,0,No Credit Card,0,Inactive,126555.74,0,Retained
490,Spain,Female,48,8,155413.06,1,1,Has Credit Card,0,Inactive,187921.3,0,Retained
710,Spain,Female,38,4,0.0,2,1,Has Credit Card,1,Active,136390.88,0,Retained
613,Germany,Male,38,9,67111.65,1,1,Has Credit Card,0,Inactive,78566.64,1,Churned
812,France,Male,34,5,103818.43,1,1,Has Credit Card,1,Active,166038.27,0,Retained
723,France,Female,20,4,0.0,2,1,Has Credit Card,1,Active,140385.33,0,Retained
512,France,Male,36,4,152169.12,2,0,No Credit Card,0,Inactive,38629.3,1,Churned
731,France,Female,52,10,0.0,1,1,Has Credit Card,1,Active,24998.75,1,Churned
650,Germany,Male,26,4,214346.96,2,1,Has Credit Card,0,Inactive,128815.33,0,Retained
594,France,Male,57,6,0.0,1,1,Has Credit Card,0,Inactive,19376.56,1,Churned
844,France,Male,40,7,113348.14,1,1,Has Credit Card,0,Inactive,31904.31,1,Churned
686,Germany,Female,47,5,170935.94,1,1,Has Credit Card,0,Inactive,173179.79,1,Churned
695,Germany,Male,52,8,103023.26,1,1,Has Credit Card,1,Active,22485.64,0,Retained
624,Spain,Female,23,6,0.0,2,0,No Credit Card,1,Active,196668.51,0,Retained
503,Spain,Male,37,6,0.0,2,0,No Credit Card,0,Inactive,136506.86,0,Retained
535,France,Female,31,7,111855.04,2,1,Has Credit Card,1,Active,36278.89,0,Retained
743,Germany,Female,32,6,140348.56,2,1,Has Credit Card,1,Active,163254.39,0,Retained
702,Spain,Male,39,8,0.0,2,1,Has Credit Card,0,Inactive,99654.13,0,Retained
658,France,Male,29,3,145512.84,1,1,Has Credit Card,0,Inactive,20207.02,0,Retained
677,Germany,Female,41,8,146720.98,2,1,Has Credit Card,1,Active,4195.84,0,Retained
664,France,Male,32,10,107209.73,1,1,Has Credit Card,1,Active,112340.2,0,Retained
766,Germany,Female,38,7,130933.74,1,0,No Credit Card,1,Active,2035.94,0,Retained
461,Spain,Female,35,8,0.0,1,1,Has Credit Card,0,Inactive,132295.95,0,Retained
688,Spain,Male,36,0,89772.3,1,1,Has Credit Card,0,Inactive,177383.68,1,Churned
678,France,Female,32,5,0.0,2,1,Has Credit Card,0,Inactive,90284.47,0,Retained
796,France,Male,24,8,0.0,2,1,Has Credit Card,0,Inactive,61349.37,0,Retained
803,France,Male,42,5,0.0,1,1,Has Credit Card,0,Inactive,196466.83,1,Churned
712,France,Male,36,2,100749.5,3,0,No Credit Card,0,Inactive,70758.37,1,Churned
498,France,Female,31,10,0.0,2,1,Has Credit Card,0,Inactive,13892.57,0,Retained
850,Spain,Male,22,2,0.0,2,1,Has Credit Card,1,Active,9684.52,0,Retained
628,France,Female,51,3,123981.31,2,1,Has Credit Card,1,Active,40546.15,0,Retained
539,Germany,Female,34,4,91622.42,1,1,Has Credit Card,1,Active,136603.42,0,Retained
732,France,Male,36,7,126195.81,1,1,Has Credit Card,1,Active,133172.48,0,Retained
715,France,Male,41,4,94267.9,1,0,No Credit Card,1,Active,152821.12,1,Churned
651,France,Male,40,4,0.0,2,1,Has Credit Card,1,Active,147715.83,0,Retained
813,France,Male,34,0,0.0,2,1,Has Credit Card,0,Inactive,43169.15,0,Retained
692,France,Male,29,4,0.0,1,1,Has Credit Card,0,Inactive,76755.99,1,Churned
756,Germany,Female,39,3,100717.85,3,1,Has Credit Card,1,Active,73406.04,1,Churned
543,France,Male,36,6,0.0,2,1,Has Credit Card,0,Inactive,176728.28,0,Retained
790,France,Female,26,4,141581.71,2,0,No Credit Card,0,Inactive,98309.27,0,Retained
494,Spain,Male,38,7,0.0,2,1,Has Credit Card,1,Active,6203.66,0,Retained
850,France,Female,39,2,148586.64,1,1,Has Credit Card,1,Active,176791.27,0,Retained
703,Spain,Male,29,9,0.0,2,1,Has Credit Card,0,Inactive,50679.48,0,Retained
432,Spain,Male,38,7,0.0,2,1,Has Credit Card,0,Inactive,150580.88,0,Retained
512,Germany,Female,32,2,123403.85,2,1,Has Credit Card,0,Inactive,80120.19,0,Retained
589,France,Male,28,7,0.0,2,1,Has Credit Card,0,Inactive,151645.96,0,Retained
514,France,Female,46,3,106511.85,1,1,Has Credit Card,0,Inactive,55072.32,0,Retained
678,France,Female,38,2,0.0,2,0,No Credit Card,0,Inactive,115068.99,0,Retained
420,Germany,Female,34,1,135549.9,1,0,No Credit Card,0,Inactive,149471.13,1,Churned
679,Germany,Male,38,7,110555.37,2,1,Has Credit Card,0,Inactive,46522.68,0,Retained
595,France,Male,31,4,0.0,2,1,Has Credit Card,0,Inactive,189995.86,0,Retained
713,France,Female,52,0,185891.54,1,1,Has Credit Card,1,Active,46369.57,1,Churned
833,Germany,Male,59,1,130854.59,1,1,Has Credit Card,1,Active,30722.52,1,Churned
690,France,Female,42,3,92578.14,2,0,No Credit Card,0,Inactive,70810.6,0,Retained
731,Germany,Female,21,8,132312.06,1,1,Has Credit Card,0,Inactive,106663.46,1,Churned
608,France,Female,62,8,144976.5,1,0,No Credit Card,0,Inactive,175836.03,1,Churned
479,Spain,Male,48,5,87070.23,1,0,No Credit Card,1,Active,85646.41,0,Retained
519,France,Male,42,8,0.0,2,1,Has Credit Card,1,Active,101485.72,0,Retained
731,France,Female,47,1,115414.19,3,0,No Credit Card,0,Inactive,191734.67,1,Churned
617,Spain,Male,61,7,91070.43,1,1,Has Credit Card,1,Active,101839.77,0,Retained
756,Spain,Male,29,2,117412.19,2,1,Has Credit Card,0,Inactive,4888.91,0,Retained
848,Germany,Male,31,4,90018.45,2,1,Has Credit Card,0,Inactive,193132.98,0,Retained
809,France,Female,24,4,0.0,2,1,Has Credit Card,0,Inactive,193518.76,0,Retained
698,Germany,Male,56,1,112414.81,2,0,No Credit Card,0,Inactive,93982.02,1,Churned
779,Germany,Male,33,1,158456.76,1,1,Has Credit Card,1,Active,197000.92,1,Churned
606,Spain,Male,35,7,0.0,1,1,Has Credit Card,0,Inactive,106837.06,1,Churned
612,Germany,Female,58,1,149641.53,1,1,Has Credit Card,1,Active,115161.28,0,Retained
663,Spain,Female,33,8,122528.18,1,1,Has Credit Card,0,Inactive,196260.3,0,Retained
549,Germany,Female,45,3,143734.01,2,1,Has Credit Card,1,Active,96404.38,0,Retained
675,France,Female,32,2,155663.31,1,1,Has Credit Card,0,Inactive,97658.66,0,Retained
669,France,Female,35,7,0.0,1,1,Has Credit Card,1,Active,49108.23,1,Churned
571,Germany,Female,34,1,101736.66,1,0,No Credit Card,1,Active,195651.66,0,Retained
500,Spain,Male,37,9,125822.21,1,1,Has Credit Card,0,Inactive,111698.0,0,Retained
628,France,Male,37,0,0.0,2,1,Has Credit Card,1,Active,171707.93,0,Retained
559,France,Male,34,4,0.0,2,1,Has Credit Card,1,Active,66721.98,0,Retained
769,France,Female,27,2,0.0,1,1,Has Credit Card,1,Active,57876.05,0,Retained
733,Germany,Male,31,6,157791.07,2,0,No Credit Card,0,Inactive,177994.81,0,Retained
750,France,Male,22,5,0.0,2,0,No Credit Card,1,Active,105125.65,0,Retained
583,France,Female,42,4,0.0,2,1,Has Credit Card,0,Inactive,17439.66,0,Retained
468,Germany,Male,42,9,181627.14,2,1,Has Credit Card,0,Inactive,172668.39,0,Retained
727,Spain,Female,57,1,109679.72,1,0,No Credit Card,1,Active,753.37,0,Retained
618,France,Female,37,5,96652.86,1,1,Has Credit Card,0,Inactive,98686.4,1,Churned
617,France,Male,40,5,190008.32,2,1,Has Credit Card,1,Active,107047.92,0,Retained
793,Spain,Male,41,9,0.0,2,1,Has Credit Card,0,Inactive,152153.74,0,Retained
630,France,Male,43,9,0.0,2,1,Has Credit Card,1,Active,34338.04,0,Retained
765,Germany,Male,43,4,148962.76,1,0,No Credit Card,1,Active,173878.87,1,Churned
546,France,Male,28,8,0.0,1,1,Has Credit Card,0,Inactive,159254.29,0,Retained
614,Germany,Female,30,3,131344.52,2,1,Has Credit Card,0,Inactive,54776.64,0,Retained
593,Germany,Female,29,5,101713.84,3,1,Has Credit Card,0,Inactive,134594.99,0,Retained
613,Spain,Male,34,3,0.0,1,1,Has Credit Card,1,Active,41724.72,0,Retained
655,France,Male,38,4,0.0,2,0,No Credit Card,0,Inactive,110527.71,0,Retained
700,France,Female,27,6,137963.07,1,0,No Credit Card,0,Inactive,8996.79,0,Retained
826,Spain,Female,29,4,129938.07,1,0,No Credit Card,1,Active,190200.53,0,Retained
652,Germany,Male,45,2,151421.44,1,0,No Credit Card,1,Active,115333.43,0,Retained
755,Germany,Female,45,7,135643.0,1,0,No Credit Card,0,Inactive,143619.52,1,Churned
538,Spain,Male,39,2,122773.5,2,1,Has Credit Card,1,Active,58467.08,0,Retained
729,France,Male,34,3,152303.8,1,1,Has Credit Card,0,Inactive,12128.69,0,Retained
615,France,Male,49,3,0.0,2,1,Has Credit Card,1,Active,49872.33,0,Retained
700,Spain,Male,54,1,79415.67,1,0,No Credit Card,1,Active,139735.54,0,Retained
434,Germany,Female,58,9,125801.03,2,1,Has Credit Card,0,Inactive,60891.8,1,Churned
729,Spain,Male,37,10,0.0,2,1,Has Credit Card,0,Inactive,100862.54,0,Retained
513,France,Male,35,8,0.0,1,1,Has Credit Card,0,Inactive,76640.29,1,Churned
755,France,Male,41,6,104817.41,1,1,Has Credit Card,0,Inactive,126013.58,1,Churned
615,France,Female,30,9,0.0,1,1,Has Credit Card,0,Inactive,87347.82,0,Retained
747,Germany,Female,32,5,67495.04,2,0,No Credit Card,1,Active,77370.37,0,Retained
850,France,Female,36,0,164850.54,1,1,Has Credit Card,1,Active,62722.44,0,Retained
712,Germany,Female,49,5,154776.42,2,0,No Credit Card,0,Inactive,196257.68,0,Retained
622,Germany,Female,28,1,143124.63,2,1,Has Credit Card,0,Inactive,81723.8,0,Retained
548,France,Female,35,10,0.0,1,1,Has Credit Card,1,Active,31299.71,0,Retained
607,France,Female,27,2,0.0,2,1,Has Credit Card,0,Inactive,63495.86,0,Retained
653,France,Female,38,8,102133.38,1,1,Has Credit Card,1,Active,166520.96,0,Retained
699,Spain,Male,26,6,79932.41,1,0,No Credit Card,0,Inactive,150242.44,0,Retained
693,Germany,Male,40,0,120711.73,1,0,No Credit Card,0,Inactive,27345.18,1,Churned
647,Germany,Female,43,3,122717.53,2,1,Has Credit Card,1,Active,87000.39,0,Retained
478,Spain,Female,36,3,92363.3,2,1,Has Credit Card,0,Inactive,44912.7,0,Retained
705,Spain,Female,40,5,203715.15,1,1,Has Credit Card,0,Inactive,179978.68,1,Churned
719,Spain,Male,39,5,0.0,2,1,Has Credit Card,0,Inactive,145759.7,0,Retained
726,France,Male,34,9,0.0,2,0,No Credit Card,0,Inactive,14121.61,0,Retained
626,France,Male,21,1,0.0,2,1,Has Credit Card,0,Inactive,66232.23,0,Retained
552,France,Male,49,4,0.0,1,1,Has Credit Card,1,Active,190296.76,1,Churned
807,Germany,Female,31,1,93460.47,2,0,No Credit Card,0,Inactive,172782.69,0,Retained
621,France,Male,34,6,0.0,2,1,Has Credit Card,1,Active,99128.13,0,Retained
651,Germany,Female,24,7,40224.7,1,1,Has Credit Card,1,Active,178341.33,0,Retained
673,France,Female,43,5,168069.73,1,1,Has Credit Card,1,Active,146992.24,1,Churned
652,France,Male,36,1,0.0,2,1,Has Credit Card,1,Active,151314.98,0,Retained
584,Germany,Male,47,7,130538.77,1,1,Has Credit Card,0,Inactive,92915.84,0,Retained
756,France,Male,37,3,132623.6,1,1,Has Credit Card,1,Active,58974.0,0,Retained
670,France,Female,35,3,103465.02,2,1,Has Credit Card,1,Active,174627.06,0,Retained
765,France,Female,50,9,126547.8,1,1,Has Credit Card,1,Active,79579.94,1,Churned
528,France,Male,30,2,128262.72,2,1,Has Credit Card,0,Inactive,50771.16,0,Retained
701,France,Male,40,5,169742.64,1,1,Has Credit Card,1,Active,153537.55,1,Churned
797,France,Female,29,1,0.0,2,1,Has Credit Card,1,Active,132975.39,0,Retained
639,Germany,Male,27,3,150795.81,1,0,No Credit Card,1,Active,85208.93,0,Retained
785,Spain,Female,61,4,129855.72,2,1,Has Credit Card,0,Inactive,170214.82,1,Churned
363,Spain,Female,28,6,146098.43,3,1,Has Credit Card,0,Inactive,100615.14,1,Churned
764,France,Female,24,7,0.0,2,1,Has Credit Card,0,Inactive,186105.99,0,Retained
676,France,Female,43,2,0.0,1,1,Has Credit Card,1,Active,55119.53,0,Retained
718,Germany,Male,28,4,65643.3,1,1,Has Credit Card,0,Inactive,28760.99,0,Retained
590,Spain,Female,34,6,0.0,2,1,Has Credit Card,0,Inactive,171021.44,0,Retained
584,France,Male,38,9,104584.16,1,1,Has Credit Card,0,Inactive,176678.72,0,Retained
645,France,Male,41,7,0.0,1,0,No Credit Card,1,Active,28667.56,0,Retained
772,Germany,Male,30,6,99785.28,2,0,No Credit Card,0,Inactive,197238.03,0,Retained
399,Germany,Male,46,2,127655.22,1,1,Has Credit Card,0,Inactive,139994.68,1,Churned
529,France,Male,22,5,0.0,1,1,Has Credit Card,0,Inactive,151169.83,0,Retained
463,France,Male,35,2,101257.16,1,1,Has Credit Card,1,Active,118113.64,0,Retained
630,France,Female,40,7,0.0,2,1,Has Credit Card,1,Active,34453.17,0,Retained
780,France,Male,76,10,121313.88,1,0,No Credit Card,1,Active,64872.33,0,Retained
584,Spain,Male,32,5,0.0,2,1,Has Credit Card,0,Inactive,10956.82,0,Retained
